pedido_id,cliente_id,data_pedido,canal_venda,uf,estado,regiao,vendedor_id,status_pedido
2317,224,2025-05-11,Site Próprio,SC,Santa Catarina,Sul,3,Concluído
2318,396,2025-09-20,Site Próprio,SC,Santa Catarina,Sul,3,Concluído
2319,234,2025-09-12,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
2320,157,2024-10-23,Marketplace,SC,Santa Catarina,Sul,6,Concluído
2321,89,2025-11-05,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Concluído
2322,238,2025-11-05,Aplicativo,RJ,Rio de Janeiro,Sudeste,1,Concluído
2323,35,2025-10-06,Marketplace,AM,Amazonas,Norte,4,Concluído
2324,51,2025-06-27,Site Próprio,SP,São Paulo,Sudeste,5,Cancelado
2325,25,2025-05-02,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
2326,44,2025-05-22,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2327,71,2025-05-20,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2328,342,2025-09-05,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
2329,114,2025-12-15,Site Próprio,PA,Pará,Norte,2,Concluído
2330,624,2025-06-04,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2331,502,2025-06-27,Site Próprio,GO,Goiás,Centro-Oeste,6,Concluído
2332,425,2025-12-26,Marketplace,MG,Minas Gerais,Sudeste,6,Cancelado
2333,114,2024-11-13,Marketplace,PA,Pará,Norte,6,Concluído
2334,504,2025-02-23,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2335,203,2025-08-06,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
2336,464,2025-05-14,Marketplace,SP,São Paulo,Sudeste,5,Cancelado
2337,35,2025-09-08,Marketplace,AM,Amazonas,Norte,3,Concluído
2338,583,2025-12-26,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2339,52,2025-10-12,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2340,568,2025-10-17,Aplicativo,BA,Bahia,Nordeste,5,Concluído
2341,115,2025-02-12,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
2342,137,2025-07-18,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
2343,25,2025-06-21,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
2344,194,2025-11-10,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
2345,9,2024-07-10,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
2346,599,2024-08-19,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
2347,354,2025-07-19,Site Próprio,RS,Rio Grande do Sul,Sul,5,Concluído
2348,478,2025-01-12,Aplicativo,PR,Paraná,Sul,2,Concluído
2349,270,2024-03-10,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
2350,360,2024-12-08,Marketplace,CE,Ceará,Nordeste,4,Concluído
2351,605,2025-01-03,Site Próprio,PE,Pernambuco,Nordeste,2,Concluído
2352,18,2025-04-17,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
2353,599,2025-08-09,Site Próprio,SC,Santa Catarina,Sul,2,Concluído
2354,485,2024-07-03,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
2355,552,2025-09-09,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2356,475,2024-11-25,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
2357,146,2024-09-05,Site Próprio,DF,Distrito Federal,Centro-Oeste,2,Concluído
2358,318,2025-09-07,Marketplace,PE,Pernambuco,Nordeste,1,Concluído
2359,135,2025-11-05,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2360,80,2024-02-09,Site Próprio,CE,Ceará,Nordeste,1,Concluído
2361,434,2024-08-26,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2362,452,2025-12-09,Marketplace,MT,Mato Grosso,Centro-Oeste,3,Concluído
2363,222,2025-12-24,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2364,274,2025-08-15,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
2365,107,2025-05-07,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
2366,406,2024-10-26,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2367,523,2024-11-27,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2368,505,2025-09-25,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
2369,390,2025-01-20,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2370,206,2025-03-16,Site Próprio,BA,Bahia,Nordeste,5,Concluído
2371,433,2025-12-20,Marketplace,ES,Espírito Santo,Sudeste,2,Concluído
2372,88,2025-01-16,Marketplace,BA,Bahia,Nordeste,6,Concluído
2373,1,2025-05-12,Marketplace,SC,Santa Catarina,Sul,4,Concluído
2374,420,2024-11-17,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2375,395,2024-10-10,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
2376,579,2024-12-03,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2377,145,2025-12-02,Marketplace,RS,Rio Grande do Sul,Sul,3,Concluído
2378,50,2025-11-18,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
2379,361,2025-01-02,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2380,41,2024-12-17,Site Próprio,BA,Bahia,Nordeste,3,Concluído
2381,587,2025-06-19,Aplicativo,RS,Rio Grande do Sul,Sul,4,Concluído
2382,46,2024-11-02,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
2383,608,2024-12-25,Site Próprio,SP,São Paulo,Sudeste,4,Cancelado
2384,257,2025-10-06,Site Próprio,MG,Minas Gerais,Sudeste,2,Concluído
2385,255,2025-11-05,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
2386,476,2025-06-08,Marketplace,AM,Amazonas,Norte,4,Cancelado
2387,257,2025-10-08,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
2388,329,2024-04-09,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
2389,352,2024-10-13,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2390,62,2025-04-22,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2391,343,2024-09-01,Marketplace,ES,Espírito Santo,Sudeste,1,Concluído
2392,447,2024-09-25,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
2393,635,2025-11-13,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
2394,620,2025-10-25,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
2395,311,2025-06-13,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2396,550,2024-11-05,Aplicativo,PR,Paraná,Sul,1,Concluído
2397,26,2025-12-16,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2398,14,2025-01-09,Site Próprio,DF,Distrito Federal,Centro-Oeste,1,Concluído
2399,485,2025-04-12,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
2400,168,2024-03-18,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2401,527,2025-03-24,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2402,331,2025-06-17,Site Próprio,CE,Ceará,Nordeste,6,Concluído
2403,627,2025-05-17,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2404,602,2024-11-25,Site Próprio,PE,Pernambuco,Nordeste,6,Concluído
2405,342,2025-03-13,Aplicativo,RS,Rio Grande do Sul,Sul,6,Concluído
2406,248,2025-07-12,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2407,396,2025-11-09,Marketplace,SC,Santa Catarina,Sul,3,Concluído
2408,343,2025-01-07,Site Próprio,ES,Espírito Santo,Sudeste,2,Concluído
2409,382,2025-03-24,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
2410,269,2025-06-24,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
2411,285,2025-07-12,Aplicativo,AM,Amazonas,Norte,3,Concluído
2412,621,2025-07-01,Marketplace,PR,Paraná,Sul,5,Concluído
2413,339,2025-05-25,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2414,8,2025-06-06,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2415,131,2025-03-11,Site Próprio,BA,Bahia,Nordeste,6,Concluído
2416,214,2025-05-03,Site Próprio,PR,Paraná,Sul,6,Concluído
2417,453,2025-11-17,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
2418,251,2024-11-02,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
2419,278,2025-06-02,Site Próprio,BA,Bahia,Nordeste,5,Concluído
2420,98,2024-12-13,Site Próprio,BA,Bahia,Nordeste,3,Concluído
2421,249,2025-08-22,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
2422,445,2024-10-20,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
2423,203,2025-11-14,Marketplace,MG,Minas Gerais,Sudeste,4,Concluído
2424,475,2025-12-19,Marketplace,RJ,Rio de Janeiro,Sudeste,1,Concluído
2425,67,2025-03-13,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
2426,582,2025-07-21,Aplicativo,BA,Bahia,Nordeste,2,Concluído
2427,208,2025-05-05,Aplicativo,PR,Paraná,Sul,2,Concluído
2428,453,2024-10-23,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
2429,380,2024-10-09,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2430,160,2025-02-16,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
2431,147,2025-05-27,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
2432,71,2024-03-25,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
2433,499,2025-12-02,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2434,187,2024-07-10,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,5,Concluído
2435,322,2024-08-20,Aplicativo,CE,Ceará,Nordeste,4,Concluído
2436,486,2025-10-22,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2437,542,2025-11-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
2438,132,2024-10-26,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
2439,72,2025-06-26,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2440,490,2025-01-27,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2441,216,2025-12-19,Aplicativo,RJ,Rio de Janeiro,Sudeste,1,Concluído
2442,604,2024-11-10,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2443,318,2024-02-22,Marketplace,PE,Pernambuco,Nordeste,6,Concluído
2444,12,2024-11-12,Site Próprio,DF,Distrito Federal,Centro-Oeste,1,Cancelado
2445,581,2025-10-02,Marketplace,BA,Bahia,Nordeste,6,Concluído
2446,122,2025-01-25,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,5,Cancelado
2447,500,2025-10-07,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
2448,553,2024-11-07,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,2,Concluído
2449,525,2024-11-14,Marketplace,RS,Rio Grande do Sul,Sul,5,Concluído
2450,557,2024-10-21,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
2451,179,2025-05-04,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2452,114,2024-11-04,Site Próprio,PA,Pará,Norte,6,Concluído
2453,489,2025-02-16,Site Próprio,MT,Mato Grosso,Centro-Oeste,1,Concluído
2454,321,2025-06-20,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2455,9,2025-09-04,Marketplace,DF,Distrito Federal,Centro-Oeste,5,Concluído
2456,258,2025-03-08,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2457,394,2025-04-05,Marketplace,SP,São Paulo,Sudeste,1,Cancelado
2458,555,2025-11-19,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
2459,214,2025-01-02,Site Próprio,PR,Paraná,Sul,3,Concluído
2460,379,2024-12-12,Site Próprio,PR,Paraná,Sul,5,Concluído
2461,610,2025-06-18,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
2462,618,2025-04-05,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2463,638,2024-08-02,Marketplace,SC,Santa Catarina,Sul,6,Concluído
2464,615,2025-11-09,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
2465,608,2025-01-11,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2466,283,2025-09-19,Site Próprio,PR,Paraná,Sul,3,Concluído
2467,505,2025-04-22,Site Próprio,DF,Distrito Federal,Centro-Oeste,4,Concluído
2468,642,2025-12-25,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
2469,520,2025-07-01,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2470,96,2025-09-10,Aplicativo,PE,Pernambuco,Nordeste,5,Concluído
2471,522,2025-09-20,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2472,26,2025-02-15,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2473,602,2025-11-22,Site Próprio,PE,Pernambuco,Nordeste,6,Concluído
2474,368,2025-11-18,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2475,330,2025-09-26,Site Próprio,BA,Bahia,Nordeste,3,Concluído
2476,172,2025-05-16,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2477,58,2025-10-18,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
2478,585,2025-09-24,Site Próprio,DF,Distrito Federal,Centro-Oeste,6,Concluído
2479,181,2025-03-01,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
2480,139,2024-06-10,Site Próprio,RS,Rio Grande do Sul,Sul,5,Concluído
2481,42,2024-02-22,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Cancelado
2482,20,2025-05-26,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
2483,24,2025-12-05,Aplicativo,DF,Distrito Federal,Centro-Oeste,1,Concluído
2484,90,2025-11-10,Aplicativo,RJ,Rio de Janeiro,Sudeste,4,Cancelado
2485,571,2024-11-02,Marketplace,SC,Santa Catarina,Sul,2,Concluído
2486,350,2025-06-25,Marketplace,PR,Paraná,Sul,5,Concluído
2487,45,2025-06-10,Site Próprio,SP,São Paulo,Sudeste,5,Cancelado
2488,104,2024-02-18,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2489,114,2024-11-13,Site Próprio,PA,Pará,Norte,4,Concluído
2490,98,2025-05-18,Site Próprio,BA,Bahia,Nordeste,2,Concluído
2491,259,2025-04-20,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
2492,415,2025-04-21,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2493,406,2024-03-15,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2494,58,2024-05-25,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
2495,11,2024-12-14,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2496,70,2025-12-25,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,6,Concluído
2497,80,2024-08-02,Site Próprio,CE,Ceará,Nordeste,6,Cancelado
2498,638,2025-12-24,Site Próprio,SC,Santa Catarina,Sul,3,Concluído
2499,288,2024-10-15,Aplicativo,PR,Paraná,Sul,3,Concluído
2500,455,2024-10-26,Marketplace,ES,Espírito Santo,Sudeste,4,Concluído
2501,631,2024-08-03,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2502,30,2024-03-16,Aplicativo,RJ,Rio de Janeiro,Sudeste,2,Concluído
2503,608,2025-11-23,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2504,255,2025-05-09,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2505,103,2024-12-05,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
2506,384,2025-12-08,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
2507,82,2025-06-06,Site Próprio,MG,Minas Gerais,Sudeste,2,Cancelado
2508,422,2025-12-17,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2509,531,2025-11-13,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
2510,43,2024-04-15,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2511,67,2025-12-25,Site Próprio,MG,Minas Gerais,Sudeste,1,Concluído
2512,96,2025-05-06,Marketplace,PE,Pernambuco,Nordeste,5,Concluído
2513,390,2024-08-15,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2514,226,2025-12-13,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
2515,75,2025-12-18,Site Próprio,PR,Paraná,Sul,4,Concluído
2516,314,2025-12-27,Marketplace,BA,Bahia,Nordeste,6,Concluído
2517,141,2024-10-13,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2518,324,2025-10-24,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
2519,454,2025-12-20,Site Próprio,SP,São Paulo,Sudeste,6,Cancelado
2520,240,2025-08-01,Marketplace,SC,Santa Catarina,Sul,2,Concluído
2521,197,2025-11-20,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
2522,85,2024-11-05,Site Próprio,MT,Mato Grosso,Centro-Oeste,2,Concluído
2523,195,2025-12-26,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2524,286,2025-12-12,Site Próprio,PR,Paraná,Sul,2,Concluído
2525,131,2024-10-06,Marketplace,BA,Bahia,Nordeste,4,Concluído
2526,485,2025-10-11,Site Próprio,RS,Rio Grande do Sul,Sul,1,Cancelado
2527,289,2024-12-17,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
2528,212,2025-10-08,Marketplace,MG,Minas Gerais,Sudeste,4,Concluído
2529,212,2025-10-07,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
2530,461,2025-05-03,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
2531,57,2024-12-12,Marketplace,RS,Rio Grande do Sul,Sul,1,Concluído
2532,583,2025-03-05,Marketplace,SP,São Paulo,Sudeste,3,Concluído
2533,28,2024-02-03,Site Próprio,ES,Espírito Santo,Sudeste,2,Concluído
2534,607,2024-12-18,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2535,105,2025-03-06,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
2536,435,2025-12-21,Aplicativo,RS,Rio Grande do Sul,Sul,6,Concluído
2537,646,2024-11-15,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2538,49,2025-03-21,Marketplace,RS,Rio Grande do Sul,Sul,6,Concluído
2539,77,2024-04-15,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2540,226,2025-04-06,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
2541,207,2024-05-15,Aplicativo,SC,Santa Catarina,Sul,6,Concluído
2542,104,2024-11-07,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2543,469,2024-03-18,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2544,400,2024-12-07,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
2545,119,2025-08-07,Site Próprio,CE,Ceará,Nordeste,5,Cancelado
2546,110,2024-06-23,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2547,255,2024-04-17,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
2548,641,2025-05-18,Aplicativo,BA,Bahia,Nordeste,3,Concluído
2549,242,2024-12-26,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2550,204,2024-08-24,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2551,77,2024-03-19,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2552,198,2025-06-24,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2553,370,2024-12-26,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
2554,631,2024-08-24,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2555,300,2025-11-11,Aplicativo,BA,Bahia,Nordeste,3,Concluído
2556,135,2025-12-15,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
2557,560,2025-11-08,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2558,620,2024-06-17,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2559,566,2025-08-14,Site Próprio,GO,Goiás,Centro-Oeste,6,Cancelado
2560,75,2024-09-12,Site Próprio,PR,Paraná,Sul,2,Concluído
2561,422,2024-12-23,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2562,137,2024-11-06,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
2563,121,2025-04-05,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2564,332,2024-07-22,Site Próprio,PR,Paraná,Sul,4,Concluído
2565,180,2025-06-27,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2566,280,2025-12-19,Site Próprio,GO,Goiás,Centro-Oeste,1,Concluído
2567,216,2024-05-03,Aplicativo,RJ,Rio de Janeiro,Sudeste,5,Concluído
2568,242,2025-05-17,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
2569,443,2025-12-02,Marketplace,SP,São Paulo,Sudeste,4,Concluído
2570,397,2025-11-26,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
2571,87,2025-08-10,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2572,433,2025-11-02,Marketplace,ES,Espírito Santo,Sudeste,4,Concluído
2573,610,2025-11-24,Site Próprio,SC,Santa Catarina,Sul,4,Cancelado
2574,325,2025-11-10,Marketplace,RJ,Rio de Janeiro,Sudeste,1,Cancelado
2575,92,2024-06-14,Marketplace,RS,Rio Grande do Sul,Sul,2,Concluído
2576,494,2025-12-11,Site Próprio,MA,Maranhão,Nordeste,4,Concluído
2577,193,2025-11-16,Site Próprio,DF,Distrito Federal,Centro-Oeste,3,Concluído
2578,258,2025-03-23,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
2579,219,2024-11-18,Marketplace,GO,Goiás,Centro-Oeste,6,Concluído
2580,567,2025-12-08,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
2581,388,2025-03-07,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2582,438,2025-12-11,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
2583,161,2024-04-18,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Cancelado
2584,639,2025-11-08,Aplicativo,DF,Distrito Federal,Centro-Oeste,6,Cancelado
2585,577,2025-03-21,Site Próprio,SP,São Paulo,Sudeste,1,Cancelado
2586,175,2024-06-09,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2587,91,2025-02-16,Marketplace,SP,São Paulo,Sudeste,1,Concluído
2588,341,2025-12-14,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
2589,40,2025-10-25,Marketplace,BA,Bahia,Nordeste,5,Concluído
2590,579,2025-01-02,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2591,405,2024-06-07,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2592,494,2024-05-06,Site Próprio,MA,Maranhão,Nordeste,4,Concluído
2593,114,2025-03-01,Marketplace,PA,Pará,Norte,4,Concluído
2594,647,2024-12-02,Marketplace,RS,Rio Grande do Sul,Sul,1,Concluído
2595,73,2024-07-05,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
2596,301,2024-11-20,Site Próprio,RS,Rio Grande do Sul,Sul,4,Concluído
2597,633,2025-02-15,Site Próprio,PR,Paraná,Sul,6,Concluído
2598,481,2025-02-04,Marketplace,DF,Distrito Federal,Centro-Oeste,4,Concluído
2599,481,2025-09-16,Marketplace,DF,Distrito Federal,Centro-Oeste,4,Concluído
2600,599,2024-01-14,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
2601,114,2024-10-19,Site Próprio,PA,Pará,Norte,4,Concluído
2602,5,2025-01-21,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2603,1,2025-11-23,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
2604,19,2025-12-19,Marketplace,SP,São Paulo,Sudeste,2,Concluído
2605,12,2024-11-20,Marketplace,DF,Distrito Federal,Centro-Oeste,5,Concluído
2606,160,2024-11-19,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
2607,405,2025-07-07,Marketplace,SP,São Paulo,Sudeste,5,Concluído
2608,76,2025-11-04,Marketplace,SC,Santa Catarina,Sul,2,Concluído
2609,83,2024-11-12,Marketplace,DF,Distrito Federal,Centro-Oeste,6,Concluído
2610,554,2024-11-05,Aplicativo,RS,Rio Grande do Sul,Sul,6,Concluído
2611,508,2025-02-09,Marketplace,SP,São Paulo,Sudeste,6,Concluído
2612,315,2025-11-21,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
2613,575,2024-09-27,Marketplace,CE,Ceará,Nordeste,3,Concluído
2614,203,2024-10-17,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
2615,471,2025-11-24,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
2616,569,2025-09-06,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
2617,251,2024-11-03,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Concluído
2618,284,2025-11-04,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
2619,82,2024-04-08,Site Próprio,MG,Minas Gerais,Sudeste,2,Concluído
2620,444,2024-07-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
2621,274,2024-11-18,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Concluído
2622,435,2025-10-19,Marketplace,RS,Rio Grande do Sul,Sul,2,Concluído
2623,588,2024-11-04,Marketplace,PR,Paraná,Sul,6,Concluído
2624,265,2025-04-16,Site Próprio,PR,Paraná,Sul,2,Concluído
2625,151,2024-09-21,Marketplace,PR,Paraná,Sul,3,Concluído
2626,511,2025-12-15,Site Próprio,BA,Bahia,Nordeste,4,Concluído
2627,495,2024-05-18,Site Próprio,PE,Pernambuco,Nordeste,4,Concluído
2628,326,2024-11-07,Aplicativo,PR,Paraná,Sul,3,Cancelado
2629,223,2024-11-04,Aplicativo,GO,Goiás,Centro-Oeste,1,Concluído
2630,396,2024-08-05,Marketplace,SC,Santa Catarina,Sul,2,Concluído
2631,72,2024-07-27,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
2632,137,2024-08-01,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
2633,202,2025-06-15,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
2634,322,2025-03-06,Site Próprio,CE,Ceará,Nordeste,1,Concluído
2635,450,2024-06-27,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
2636,648,2025-12-20,Site Próprio,GO,Goiás,Centro-Oeste,6,Concluído
2637,610,2025-06-03,Site Próprio,SC,Santa Catarina,Sul,3,Concluído
2638,385,2024-06-18,Marketplace,DF,Distrito Federal,Centro-Oeste,2,Concluído
