pedido_id,item_id,cliente_id,produto_id,data_pedido,UF_Sigla,canal_venda,vendedor_id,quantidade,preco_unitario,desconto_percentual,custo_unitario,status_pedido
1066,1924,364,5,2025-09-05,GO,Aplicativo,3,1,259.51,0.0837,185.65,Concluído
150,288,38,5,2025-06-25,BA,Site Próprio,3,3,272.49,0.0779,185.65,Concluído
1523,2763,222,1,2025-12-16,SP,Marketplace,2,3,147.71,0.3236,91.78,Concluído
2283,4210,495,25,2025-09-24,PE,Site Próprio,5,2,34.2,0.061,16.13,Concluído
1995,3671,329,45,2025-09-25,MG,Site Próprio,6,1,61.99,,39.57,Concluído
1309,2370,240,27,2025-12-18,SC,Aplicativo,4,1,226.76,0.0859,88.49,Concluído
2477,4565,58,45,2025-10-18,SP,Aplicativo,6,2,76.57,0.2329,39.57,Concluído
1665,3024,362,6,2025-12-14,BA,Site Próprio,3,1,91.16,0.0727,52.6,Concluído
613,1110,282,3,2025-11-02,CE,Marketplace,4,3,45.08,0.0626,26.91,Concluído
679,1225,361,17,2025-11-22,SP,Aplicativo,1,1,183.4,0.326,127.08,Concluído
2556,4706,135,4,2025-12-15,SP,Aplicativo,6,1,230.9,0.2203,160.15,Concluído
2333,4301,114,41,2024-11-13,PA,Marketplace,6,2,451.48,0.0826,180.53,Concluído
1794,3281,628,4,2024-12-09,CE,Site Próprio,4,1,271.65,0.1003,160.15,Concluído
287,526,176,53,2025-11-22,GO,Site Próprio,5,1,235.9,0.0645,152.79,Concluído
1970,3625,278,30,2025-04-04,BA,Site Próprio,4,1,331.74,0.0579,145.7,Concluído
2311,4259,360,17,2025-02-12,CE,Site Próprio,4,1,185.69,0.2228,127.08,Concluído
1571,2842,345,5,2025-10-20,MG,Marketplace,5,3,233.56,0.0774,185.65,Concluído
275,507,415,8,2024-11-12,SP,Site Próprio,3,1,39.62,0.2261,43.6,Concluído
2583,4756,161,31,2024-04-18,RJ,Site Próprio,4,1,68.99,0.1477,39.52,Cancelado
1145,2063,463,52,2025-11-25,RJ,Marketplace,5,1,271.2,0.0973,115.34,Concluído
679,1224,361,40,2025-11-22,SP,Aplicativo,1,1,102.82,0.1998,53.25,Concluído
1349,2445,527,18,2025-08-06,SP,Aplicativo,6,2,583.5,0.2038,173.9,Concluído
1462,2662,402,21,2025-03-18,RS,Site Próprio,3,1,171.4,0.0748,94.68,Cancelado
938,1696,599,8,2025-10-07,SC,Site Próprio,3,2,72.36,0.1029,43.6,Concluído
800,1450,302,3,2024-11-18,BA,Marketplace,3,1,52.16,0.0803,26.91,Concluído
895,1627,190,9,2025-06-10,SP,Site Próprio,1,1,239.17,0.1623,108.49,Concluído
703,1265,550,36,2025-02-26,PR,Marketplace,2,1,78.26,0.0562,66.1,Concluído
2326,4286,44,23,2025-05-22,SP,Marketplace,2,1,76.98,0.2805,43.89,Concluído
487,878,466,35,2024-06-02,SP,Site Próprio,5,1,130.54,0.1751,79.44,Concluído
1968,3616,550,8,2024-12-14,PR,Site Próprio,5,1,53.48,0.0735,43.6,Concluído
1414,2574,134,12,2024-07-16,SC,Site Próprio,5,1,466.07,0.1083,209.52,Concluído
7,14,635,35,2024-05-19,MG,Site Próprio,6,3,119.45,0.0797,79.44,Concluído
260,482,330,44,2025-11-15,BA,Marketplace,4,1,167.06,0.0977,119.7,Concluído
1789,3270,289,6,2025-03-14,MS,Site Próprio,5,2,87.36,,52.6,Concluído
2196,4048,221,22,2025-05-23,SP,Marketplace,2,2,252.98,0.2057,88.13,Concluído
1598,2902,197,12,2025-11-07,MG,Marketplace,2,1,559.29,0.0476,209.52,Concluído
1338,2425,159,15,2025-06-04,MG,Marketplace,2,1,40.93,0.0693,22.05,Concluído
2002,3687,582,46,2025-11-06,BA,Aplicativo,6,3,133.92,0.0564,81.26,Concluído
1838,3365,380,30,2025-10-13,SP,Aplicativo,4,1,268.55,0.1769,145.7,Concluído
2139,3937,552,14,2025-12-06,SP,Marketplace,5,3,155.69,0.2355,105.23,Concluído
475,858,495,34,2024-07-19,PE,Site Próprio,5,1,68.27,0.0537,37.12,Concluído
1405,2552,311,52,2025-02-10,SP,Marketplace,6,1,297.02,0.2165,115.34,Concluído
23,47,154,6,2025-02-12,BA,Marketplace,6,1,59.08,0.0885,52.6,Concluído
1278,2315,508,47,2025-08-18,SP,Marketplace,2,1,229.52,,89.54,Concluído
1778,3251,514,6,2024-10-25,MS,Marketplace,3,1,75.96,0.0368,52.6,Concluído
1315,2386,250,14,2025-07-15,PE,Marketplace,4,1,164.85,0.0875,105.23,Concluído
496,900,332,5,2025-10-24,PR,Site Próprio,1,1,201.84,0.045,185.65,Concluído
565,1023,210,36,2025-12-27,MG,Marketplace,1,2,111.87,0.0872,66.1,Concluído
122,233,188,12,2024-11-12,ES,Site Próprio,4,1,293.45,0.0944,209.52,Concluído
521,942,70,49,2025-08-18,MS,Marketplace,4,1,150.0,0.0612,73.39,Concluído
2458,4528,555,40,2025-11-19,SP,Aplicativo,2,1,115.67,0.1877,53.25,Concluído
2493,4595,406,6,2024-03-15,SP,Site Próprio,1,1,91.16,0.2365,52.6,Concluído
2571,4734,87,44,2025-08-10,SP,Site Próprio,1,2,225.53,0.2363,119.7,Concluído
1838,3364,380,2,2025-10-13,SP,Aplicativo,4,1,304.62,0.1696,137.72,Concluído
1541,2791,465,29,2025-11-27,RS,Aplicativo,6,1,151.89,0.0814,78.75,Concluído
2075,3816,77,23,2025-02-24,SP,Site Próprio,5,2,80.83,0.3318,43.89,Concluído
1229,2222,134,10,2024-10-18,SC,Marketplace,2,1,176.69,0.1016,120.42,Concluído
650,1166,635,7,2025-07-11,MG,Marketplace,5,2,197.88,0.0793,103.55,Concluído
108,205,479,36,2025-10-21,SP,Site Próprio,1,1,96.67,0.2067,66.1,Concluído
2298,4238,601,21,2024-12-23,BA,Site Próprio,3,1,145.69,0.0751,94.68,Concluído
2558,4714,620,4,2024-06-17,SP,Site Próprio,1,1,325.98,0.1633,160.15,Concluído
2338,4313,583,46,2025-12-26,SP,Marketplace,4,1,181.19,0.2029,81.26,Concluído
648,1163,184,36,2025-10-15,SP,Site Próprio,3,1,130.51,0.1795,66.1,Concluído
882,1601,530,49,2025-05-13,SP,Site Próprio,2,1,78.7,0.1834,73.39,Concluído
43,87,356,47,2025-09-14,RJ,Site Próprio,5,1,147.84,0.1496,89.54,Concluído
1037,1870,104,12,2024-07-10,SP,Marketplace,3,1,535.99,0.2011,209.52,Concluído
2125,3912,441,22,2024-04-20,RJ,Marketplace,5,2,252.98,0.1252,88.13,Concluído
1994,3669,465,11,2024-08-04,RS,Site Próprio,6,1,258.28,0.1038,139.55,Concluído
1678,3048,301,48,2025-07-10,RS,Marketplace,3,1,239.53,0.1067,66.62,Concluído
342,622,97,38,2024-05-02,SC,Site Próprio,3,1,95.07,0.0756,48.05,Concluído
1766,3228,522,42,2025-11-06,SP,Marketplace,6,2,57.13,0.2122,37.56,Concluído
2421,4461,249,29,2025-08-22,MG,Site Próprio,3,1,130.19,0.0874,78.75,Concluído
1784,3262,230,4,2025-11-26,SP,Marketplace,6,1,312.39,0.1767,160.15,Concluído
197,365,403,46,2024-12-02,SP,Marketplace,1,1,122.55,0.2395,81.26,Concluído
1497,2723,317,14,2025-12-07,SC,Site Próprio,2,1,192.33,0.068,105.23,Concluído
2599,4785,481,47,2025-09-16,DF,Marketplace,4,3,169.65,0.0959,89.54,Concluído
717,1293,241,33,2024-03-22,SP,Marketplace,3,1,196.19,0.2205,122.16,Concluído
1549,2805,427,52,2025-08-27,PR,Site Próprio,3,1,219.54,0.0738,115.34,Concluído
2012,3704,202,48,2024-11-07,SP,Site Próprio,4,1,209.59,0.2088,66.62,Concluído
1882,3450,174,9,2025-01-15,MS,Site Próprio,4,3,273.34,0.0909,108.49,Concluído
2028,3736,413,22,2025-06-20,PE,Site Próprio,4,2,216.84,0.0654,88.13,Concluído
573,1037,438,22,2024-07-06,MG,Marketplace,1,1,252.98,0.0476,88.13,Concluído
912,1654,219,49,2024-12-16,GO,Site Próprio,1,3,150.0,0.034,73.39,Concluído
1582,2867,561,36,2025-08-19,SP,Marketplace,6,2,82.86,0.2248,66.1,Cancelado
1505,2732,529,53,2025-07-05,SP,Site Próprio,1,1,286.62,0.204,152.79,Concluído
1702,3097,517,17,2025-03-09,SP,Site Próprio,5,1,206.32,0.2814,127.08,Concluído
117,221,427,8,2025-10-13,PR,Site Próprio,4,1,39.62,,43.6,Concluído
1324,2402,463,6,2024-11-27,RJ,Aplicativo,3,1,79.76,0.0911,52.6,Concluído
2213,4080,391,5,2025-05-08,RJ,Site Próprio,2,1,259.51,0.1326,185.65,Cancelado
1992,3665,24,29,2025-05-14,DF,Site Próprio,4,1,144.65,0.0252,78.75,Cancelado
1573,2846,77,13,2025-11-03,SP,Marketplace,5,1,140.67,0.2268,77.45,Concluído
1543,2793,551,17,2025-02-20,SP,Site Próprio,6,1,206.32,0.2783,127.08,Concluído
1112,2008,220,38,2024-11-15,RS,Marketplace,3,1,95.07,0.1033,48.05,Concluído
1203,2166,230,22,2025-12-19,SP,Marketplace,4,1,277.07,0.1974,88.13,Concluído
20,40,142,1,2025-02-16,RJ,Aplicativo,3,3,109.41,0.1827,91.78,Concluído
663,1193,476,41,2025-12-22,AM,Site Próprio,3,2,333.7,0.0579,180.53,Cancelado
1454,2651,222,43,2024-12-16,SP,Marketplace,2,1,353.54,0.2166,182.69,Cancelado
1771,3238,46,5,2025-06-26,SP,Site Próprio,2,1,259.51,0.219,185.65,Concluído
310,564,526,11,2025-09-02,SP,Marketplace,1,1,295.18,0.1828,139.55,Cancelado
1401,2539,538,51,2024-06-03,RJ,Marketplace,6,1,379.2,0.1109,201.19,Concluído
1827,3343,401,13,2025-10-27,RS,Site Próprio,5,2,160.77,0.0619,77.45,Cancelado
1911,3510,91,5,2024-07-23,SP,Site Próprio,5,2,220.58,0.1983,185.65,Concluído
2391,4404,343,3,2024-09-01,ES,Marketplace,1,1,60.85,0.1095,26.91,Concluído
285,523,133,22,2025-08-12,RJ,Site Próprio,5,1,151.7,0.0747,88.13,Concluído
2056,3786,488,49,2025-09-18,RJ,Site Próprio,3,1,106.25,0.1003,73.39,Concluído
1850,3390,350,45,2025-01-02,PR,Site Próprio,1,1,65.63,0.0421,39.57,Concluído
1587,2878,401,24,2024-07-23,RS,Site Próprio,2,1,545.34,0.0677,217.31,Concluído
1231,2226,107,39,2025-11-23,MG,Marketplace,2,2,598.55,0.0512,144.85,Concluído
1249,2260,636,1,2025-04-01,SP,Site Próprio,3,1,172.33,0.3061,91.78,Concluído
1504,2731,79,30,2024-07-02,BA,Marketplace,4,1,284.35,0.0402,145.7,Concluído
1514,2748,181,6,2024-12-21,RJ,Site Próprio,5,3,56.27,0.0862,52.6,Concluído
1969,3620,245,36,2025-05-14,CE,Site Próprio,4,1,130.51,,66.1,Concluído
1919,3520,32,5,2024-07-07,CE,Site Próprio,1,1,233.56,0.0733,185.65,Concluído
1517,2753,613,47,2025-12-15,PR,Site Próprio,5,1,229.52,0.0439,89.54,Concluído
1672,3037,494,9,2025-11-10,MA,Marketplace,4,1,261.95,0.0555,108.49,Concluído
1395,2527,298,13,2025-12-20,CE,Marketplace,3,2,133.97,0.0414,77.45,Concluído
1755,3201,351,5,2024-06-23,MA,Site Próprio,1,1,233.56,0.1098,185.65,Concluído
317,577,607,20,2025-11-15,RJ,Site Próprio,6,1,83.71,0.0792,55.18,Concluído
909,1651,214,49,2024-11-27,PR,Site Próprio,3,1,143.75,0.0464,73.39,Concluído
1762,3216,429,39,2024-12-10,RJ,Aplicativo,6,3,624.57,0.1362,144.85,Concluído
1086,1961,500,30,2025-05-23,MG,Site Próprio,6,1,284.35,0.0873,145.7,Concluído
2485,4581,571,30,2024-11-02,SC,Marketplace,2,1,331.74,0.0581,145.7,Concluído
304,552,542,23,2024-08-24,RJ,Marketplace,1,2,57.02,0.235,43.89,Concluído
900,1636,147,5,2025-09-26,SP,Marketplace,6,2,220.58,0.1873,185.65,Cancelado
708,1275,114,33,2025-02-13,PA,Marketplace,4,1,265.43,0.0342,122.16,Concluído
1012,1817,139,40,2024-11-17,RS,Marketplace,2,1,138.8,0.0429,53.25,Concluído
417,756,623,27,2025-04-19,SP,Marketplace,2,1,176.37,0.182,88.49,Concluído
1445,2635,450,23,2024-11-01,MG,Marketplace,3,1,76.98,0.1969,43.89,Concluído
737,1328,286,15,2025-11-21,PR,Marketplace,6,1,41.02,0.0308,22.05,Concluído
354,640,562,5,2025-11-05,RJ,Site Próprio,6,1,192.23,0.0972,185.65,Concluído
2255,4156,12,47,2025-12-07,DF,Site Próprio,6,1,199.58,0.0481,89.54,Concluído
22,44,252,8,2024-05-17,RS,Site Próprio,2,2,41.95,0.0867,43.6,Concluído
4,8,159,29,2024-11-26,MG,Site Próprio,4,2,91.08,0.0503,78.75,Concluído
260,481,330,15,2025-11-15,BA,Marketplace,4,1,35.67,0.0678,22.05,Concluído
2433,4483,499,49,2025-12-02,SP,Site Próprio,1,1,106.25,0.2241,73.39,Concluído
256,472,190,16,2025-10-05,SP,Aplicativo,4,2,289.82,0.1611,150.82,Concluído
228,422,472,31,2025-12-11,SC,Marketplace,5,1,72.14,0.1086,39.52,Concluído
1946,3560,335,33,2025-12-06,SP,Site Próprio,5,2,207.73,0.1789,122.16,Concluído
1877,3442,128,33,2024-11-14,MT,Marketplace,2,1,230.81,0.0549,122.16,Concluído
1950,3567,635,47,2025-01-19,MG,Site Próprio,3,1,209.56,0.0553,89.54,Concluído
363,655,469,5,2025-05-07,SP,Site Próprio,5,1,201.84,0.2165,185.65,Concluído
2207,4070,467,53,2025-12-19,RJ,Marketplace,4,1,334.39,0.1026,152.79,Concluído
2378,4374,50,48,2025-11-18,MG,Marketplace,2,2,179.65,0.0985,66.62,Concluído
1639,2977,404,6,2025-11-03,SP,Site Próprio,3,2,64.57,0.2001,52.6,Concluído
252,465,250,8,2024-12-06,PE,Site Próprio,5,1,41.95,0.0565,43.6,Concluído
1595,2897,255,36,2025-10-06,RJ,Site Próprio,4,1,149.15,0.0832,66.1,Concluído
935,1692,252,23,2025-11-26,RS,Marketplace,4,1,69.28,0.2184,43.89,Concluído
571,1034,12,31,2024-06-21,DF,Site Próprio,3,1,60.12,0.08,39.52,Concluído
390,698,98,5,2025-11-07,BA,Site Próprio,1,1,192.23,0.1049,185.65,Concluído
1234,2231,132,51,2025-08-03,MG,Aplicativo,6,3,361.14,0.1005,201.19,Concluído
2616,4817,569,6,2025-09-06,MG,Marketplace,2,1,87.36,0.0663,52.6,Concluído
32,66,178,46,2025-10-11,SP,Site Próprio,3,1,105.04,0.2352,81.26,Concluído
1889,3463,620,16,2024-11-16,SP,Marketplace,2,2,331.23,0.1821,150.82,Concluído
1521,2758,475,3,2025-11-11,RJ,Site Próprio,6,1,57.96,0.1198,26.91,Concluído
1371,2481,447,21,2025-04-18,RJ,Site Próprio,4,2,154.26,0.0893,94.68,Concluído
789,1433,255,52,2025-06-25,RJ,Marketplace,4,1,309.94,0.1304,115.34,Concluído
2502,4615,30,16,2024-03-16,RJ,Aplicativo,2,2,317.42,0.1404,150.82,Concluído
1771,3237,46,6,2025-06-26,SP,Site Próprio,2,2,75.96,0.1858,52.6,Concluído
2110,3888,133,31,2025-11-18,RJ,Site Próprio,5,2,68.99,0.09,39.52,Concluído
1163,2093,303,17,2024-05-14,SC,Marketplace,3,1,175.37,0.143,127.08,Concluído
1593,2894,609,45,2025-06-14,RJ,Site Próprio,1,1,61.99,0.1139,39.57,Concluído
550,996,227,53,2025-09-06,SP,Marketplace,6,2,235.9,0.2345,152.79,Concluído
1309,2372,240,47,2025-12-18,SC,Aplicativo,4,1,199.58,0.0491,89.54,Concluído
2496,4601,70,7,2025-12-25,MS,Site Próprio,6,1,226.15,0.0535,103.55,Concluído
1622,2949,107,1,2025-02-22,MG,Site Próprio,1,1,188.74,0.1791,91.78,Concluído
2270,4186,618,8,2025-08-26,SP,Site Próprio,3,1,53.48,0.1667,43.6,Cancelado
990,1781,189,53,2025-11-09,SC,Marketplace,3,1,318.47,0.0319,152.79,Concluído
1172,2110,479,25,2025-04-10,SP,Aplicativo,2,2,35.91,0.1666,16.13,Concluído
1522,2760,306,12,2025-12-03,AM,Marketplace,6,1,310.72,0.0516,209.52,Concluído
1750,3192,542,10,2024-07-20,RJ,Aplicativo,2,1,238.53,0.0874,120.42,Concluído
65,130,20,17,2025-08-15,SP,Site Próprio,1,1,216.64,0.3175,127.08,Concluído
1640,2979,526,6,2025-12-03,SP,Site Próprio,5,1,91.16,0.2073,52.6,Cancelado
1758,3206,582,45,2024-12-14,BA,Marketplace,4,1,61.99,0.0428,39.57,Concluído
471,850,548,17,2025-12-25,MT,Site Próprio,1,3,160.47,,127.08,Concluído
2586,4760,175,29,2024-06-09,SP,Site Próprio,3,2,122.95,0.1788,78.75,Concluído
1697,3087,47,36,2025-11-17,SP,Site Próprio,5,1,124.29,0.1703,66.1,Concluído
2163,3984,616,41,2025-07-21,SP,Aplicativo,4,1,412.22,0.1758,180.53,Concluído
1572,2845,539,46,2024-02-21,MT,Marketplace,4,3,165.44,0.0738,81.26,Concluído
1263,2286,418,24,2025-12-26,SP,Site Próprio,2,1,286.14,0.2122,217.31,Concluído
2560,4718,75,26,2024-09-12,PR,Site Próprio,2,1,343.8,0.0979,164.45,Concluído
1732,3159,511,5,2025-11-06,BA,Aplicativo,5,1,220.58,0.0302,185.65,Cancelado
1667,3028,401,36,2025-05-06,RS,Marketplace,1,1,149.15,0.037,66.1,Concluído
38,78,627,6,2025-08-25,SP,Site Próprio,5,1,47.83,0.2286,52.6,Concluído
2525,4656,131,16,2024-10-06,BA,Marketplace,4,1,276.02,0.0733,150.82,Concluído
1066,1923,364,23,2025-09-05,GO,Aplicativo,3,1,76.98,0.1994,43.89,Concluído
2019,3720,356,10,2024-05-21,RJ,Marketplace,6,1,238.53,0.0789,120.42,Concluído
1962,3598,10,8,2024-11-11,PE,Marketplace,5,1,62.92,,43.6,Concluído
1414,2571,134,44,2024-07-16,SC,Site Próprio,5,1,225.53,0.1073,119.7,Concluído
2541,4682,207,38,2024-05-15,SC,Aplicativo,6,2,110.92,0.0926,48.05,Concluído
1169,2103,47,13,2025-01-05,SP,Marketplace,4,3,133.97,0.2008,77.45,Concluído
1767,3229,313,2,2024-06-07,SP,Marketplace,2,1,304.62,0.2176,137.72,Concluído
2457,4527,394,1,2025-04-05,SP,Marketplace,1,1,139.5,0.3138,91.78,Cancelado
1902,3490,410,14,2025-07-12,BA,Marketplace,6,1,155.69,0.0389,105.23,Concluído
2227,4103,356,12,2025-03-04,RJ,Site Próprio,3,1,466.07,0.1375,209.52,Concluído
815,1482,648,39,2025-11-08,GO,Site Próprio,3,1,520.48,0.055,144.85,Concluído
2187,4030,428,16,2024-12-13,MS,Site Próprio,2,3,234.62,0.0826,150.82,Concluído
207,383,563,45,2025-07-18,SP,Site Próprio,5,1,45.92,0.165,39.57,Concluído
2623,4828,588,16,2024-11-04,PR,Marketplace,6,1,234.62,0.0556,150.82,Concluído
2329,4293,114,26,2025-12-15,PA,Site Próprio,2,2,395.38,0.0972,164.45,Concluído
2617,4818,251,45,2024-11-03,RJ,Marketplace,2,1,72.93,0.1068,39.57,Concluído
2550,4695,204,40,2024-08-24,SP,Site Próprio,6,2,121.45,0.1791,53.25,Concluído
2296,4236,54,6,2025-08-09,SP,Marketplace,3,2,64.57,0.2198,52.6,Concluído
307,559,287,46,2024-06-27,MG,Site Próprio,6,2,189.07,0.0391,81.26,Cancelado
464,836,66,23,2025-05-18,SP,Marketplace,2,1,57.02,0.2726,43.89,Concluído
14,30,294,8,2025-07-19,SP,Aplicativo,6,3,41.95,0.2177,43.6,Concluído
252,464,250,31,2024-12-06,PE,Site Próprio,5,1,54.11,0.1014,39.52,Concluído
1819,3330,419,43,2025-11-05,SP,Marketplace,2,1,392.82,0.2014,182.69,Concluído
507,917,2,38,2025-04-09,RS,Marketplace,6,1,105.64,0.0913,48.05,Concluído
1017,1826,234,52,2024-05-25,MG,Site Próprio,2,1,162.62,0.0409,115.34,Concluído
723,1300,139,44,2024-06-15,RS,Marketplace,2,1,270.64,0.1082,119.7,Cancelado
1923,3527,214,38,2025-08-27,PR,Site Próprio,2,1,121.48,0.0701,48.05,Concluído
1710,3112,315,6,2025-05-12,MS,Site Próprio,2,3,91.16,0.0726,52.6,Concluído
2254,4155,132,31,2024-05-26,MG,Marketplace,5,1,81.16,0.09,39.52,Concluído
283,519,631,36,2025-04-05,SP,Marketplace,2,1,82.86,0.2267,66.1,Concluído
1582,2869,561,3,2025-08-19,SP,Marketplace,6,2,38.64,0.202,26.91,Cancelado
1546,2797,585,45,2025-06-09,DF,Site Próprio,1,1,83.87,0.0712,39.57,Concluído
1038,1873,427,17,2025-12-12,PR,Site Próprio,6,1,175.37,0.1538,127.08,Concluído
1624,2951,440,41,2024-12-04,BA,Marketplace,5,1,412.22,0.1077,180.53,Concluído
328,596,342,47,2024-12-05,RS,Aplicativo,3,2,229.52,,89.54,Concluído
255,470,338,49,2025-12-06,RS,Site Próprio,2,2,106.48,0.0933,73.39,Concluído
1640,2980,526,13,2025-12-03,SP,Site Próprio,5,1,160.77,0.2123,77.45,Cancelado
1619,2943,65,35,2025-08-11,CE,Marketplace,4,2,153.58,0.101,79.44,Concluído
1937,3549,424,19,2025-12-17,RS,Site Próprio,5,1,609.54,0.0339,137.57,Concluído
1333,2416,631,10,2025-05-08,SP,Marketplace,5,1,214.68,0.2174,120.42,Concluído
1266,2294,203,47,2025-12-03,MG,Site Próprio,6,1,155.23,0.083,89.54,Concluído
856,1555,308,23,2025-06-22,BA,Site Próprio,4,1,65.43,,43.89,Concluído
47,98,322,13,2025-11-19,CE,Site Próprio,5,1,104.2,0.0492,77.45,Concluído
1993,3667,107,5,2024-11-24,MG,Marketplace,5,2,298.44,0.0844,185.65,Concluído
1224,2213,301,52,2024-07-09,RS,Site Próprio,6,1,309.94,0.0805,115.34,Concluído
1341,2430,336,26,2024-10-10,SP,Site Próprio,6,2,360.99,0.2091,164.45,Concluído
1241,2246,214,42,2024-10-11,PR,Site Próprio,6,1,77.3,0.1094,37.56,Concluído
1962,3597,10,51,2024-11-11,PE,Marketplace,5,1,361.14,0.0702,201.19,Concluído
1154,2077,311,39,2025-03-09,SP,Aplicativo,1,1,598.55,,144.85,Cancelado
245,448,223,5,2024-07-09,GO,Aplicativo,2,1,233.56,0.0826,185.65,Concluído
2157,3972,477,11,2025-11-10,RJ,Site Próprio,2,1,221.39,0.1196,139.55,Concluído
961,1734,532,52,2025-10-18,SP,Marketplace,5,1,219.54,0.1624,115.34,Cancelado
1051,1898,357,5,2025-03-24,SP,Marketplace,5,2,298.44,0.2329,185.65,Concluído
562,1018,595,10,2025-12-01,SP,Site Próprio,4,1,185.52,0.2313,120.42,Concluído
7,15,635,52,2024-05-19,MG,Site Próprio,6,1,200.89,0.0803,115.34,Concluído
2014,3710,546,50,2024-10-20,SP,Site Próprio,3,1,171.54,0.1905,118.05,Concluído
1662,3018,472,31,2024-10-21,SC,Site Próprio,6,3,97.39,0.1022,39.52,Concluído
2197,4049,382,8,2025-07-01,SP,Site Próprio,1,1,62.92,0.2267,43.6,Concluído
2464,4539,615,13,2025-11-09,SP,Aplicativo,2,2,160.77,0.168,77.45,Concluído
2395,4409,311,24,2025-06-13,SP,Marketplace,2,1,522.62,0.1955,217.31,Concluído
1184,2131,368,4,2024-04-02,SP,Site Próprio,3,1,211.28,0.2005,160.15,Concluído
2417,4450,453,49,2025-11-17,SP,Aplicativo,1,3,125.0,0.2384,73.39,Concluído
1527,2770,30,5,2025-06-14,RJ,Marketplace,2,2,298.44,,185.65,Concluído
2591,4769,405,12,2024-06-07,SP,Marketplace,6,2,559.29,0.211,209.52,Concluído
1685,3061,482,47,2024-02-01,SP,Site Próprio,4,1,179.63,0.239,89.54,Concluído
2369,4360,390,49,2025-01-20,SP,Site Próprio,2,1,131.25,0.2297,73.39,Concluído
149,287,385,5,2024-02-11,DF,Site Próprio,4,3,192.23,0.0273,185.65,Concluído
2177,4013,592,14,2024-11-14,MG,Site Próprio,6,2,183.17,0.0321,105.23,Concluído
1277,2313,221,6,2025-08-18,SP,Marketplace,1,1,59.08,,52.6,Cancelado
431,780,2,21,2025-02-03,RS,Site Próprio,3,1,171.4,0.0639,94.68,Concluído
2447,4508,500,14,2025-10-07,MG,Site Próprio,5,3,164.85,0.0569,105.23,Concluído
2601,4787,114,44,2024-10-19,PA,Site Próprio,4,2,259.36,0.0837,119.7,Concluído
1140,2053,187,20,2024-07-21,MS,Marketplace,3,1,59.3,0.0929,55.18,Concluído
232,429,224,6,2025-05-18,SC,Site Próprio,3,1,68.37,0.0346,52.6,Concluído
1695,3083,450,8,2025-01-25,MG,Marketplace,1,1,62.92,0.0925,43.6,Concluído
2139,3936,552,6,2025-12-06,SP,Marketplace,5,2,64.57,0.2313,52.6,Concluído
810,1468,216,49,2024-09-18,RJ,Marketplace,6,2,97.22,0.1024,73.39,Cancelado
2219,4089,559,31,2025-12-10,SC,Site Próprio,6,1,85.22,0.063,39.52,Concluído
2534,4670,607,40,2024-12-18,RJ,Site Próprio,4,1,138.8,0.095,53.25,Concluído
2381,4383,587,29,2025-06-19,RS,Aplicativo,4,1,130.19,0.0486,78.75,Concluído
2512,4634,96,12,2025-05-06,PE,Marketplace,5,2,535.99,0.0323,209.52,Concluído
187,351,315,17,2024-07-07,MS,Site Próprio,5,2,247.58,0.1525,127.08,Concluído
85,166,204,1,2024-11-16,SP,Site Próprio,5,1,127.65,0.2917,91.78,Concluído
2426,4469,582,8,2025-07-21,BA,Aplicativo,2,1,53.48,0.067,43.6,Concluído
367,661,124,46,2025-12-25,SP,Marketplace,2,2,189.07,0.1991,81.26,Concluído
1266,2296,203,16,2025-12-03,MG,Site Próprio,6,1,214.68,0.0343,150.82,Concluído
742,1340,582,26,2024-05-25,BA,Marketplace,5,1,216.47,0.0822,164.45,Concluído
1683,3055,487,14,2025-02-20,PR,Site Próprio,5,1,183.17,0.065,105.23,Concluído
1438,2619,323,13,2025-03-01,MG,Site Próprio,3,1,113.88,0.0534,77.45,Concluído
1222,2207,611,44,2025-07-26,SC,Site Próprio,2,3,175.41,0.0581,119.7,Concluído
207,384,563,6,2025-07-18,SP,Site Próprio,5,2,47.83,0.1849,52.6,Concluído
1600,2906,406,5,2025-11-11,SP,Marketplace,5,2,311.41,0.2043,185.65,Concluído
1226,2217,589,47,2025-12-11,SP,Site Próprio,2,1,209.56,0.232,89.54,Concluído
1214,2189,548,28,2024-04-16,MT,Site Próprio,3,1,275.8,0.0646,142.78,Concluído
252,466,250,36,2024-12-06,PE,Site Próprio,5,1,82.86,0.109,66.1,Concluído
628,1133,195,8,2024-10-15,SP,Marketplace,5,1,48.94,0.1855,43.6,Concluído
158,300,594,25,2025-05-22,RJ,Marketplace,5,1,21.53,0.1041,16.13,Concluído
1350,2446,605,52,2025-07-05,PE,Marketplace,5,1,219.54,0.083,115.34,Concluído
888,1616,130,6,2025-03-27,SP,Site Próprio,5,2,75.96,0.2149,52.6,Concluído
1925,3529,379,42,2024-04-21,PR,Site Próprio,2,2,70.58,0.0404,37.56,Cancelado
1279,2318,497,5,2025-06-06,PE,Site Próprio,6,1,272.49,0.1082,185.65,Concluído
2321,4278,89,27,2025-11-05,RJ,Marketplace,2,1,192.75,0.1376,88.49,Concluído
1685,3063,482,12,2024-02-01,SP,Site Próprio,4,1,419.47,0.1948,209.52,Concluído
1074,1938,379,23,2025-11-24,PR,Marketplace,2,1,80.83,,43.89,Concluído
2520,4650,240,5,2025-08-01,SC,Marketplace,2,1,259.51,0.0722,185.65,Concluído
